table_name,column_sequence,korean_name,column_name,domain_name,data_type_override,nullable,default_value,pk_yn,description,note
TB_SALES_ANNC_REL_RCV,43,개찰일시,opengDt,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,44,공고규격서URL1,ntceSpecDocUrl1,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,45,공고규격서URL2,ntceSpecDocUrl2,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,46,공고규격서URL3,ntceSpecDocUrl3,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,47,공고규격서URL4,ntceSpecDocUrl4,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,48,공고규격서URL5,ntceSpecDocUrl5,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,49,공고규격서URL6,ntceSpecDocUrl6,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,50,공고규격서URL7,ntceSpecDocUrl7,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,51,공고규격서URL8,ntceSpecDocUrl8,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,52,공고규격서URL9,ntceSpecDocUrl9,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,53,공고규격서URL10,ntceSpecDocUrl10,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,54,공고규격파일명1,ntceSpecFileNm1,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,55,공고규격파일명2,ntceSpecFileNm2,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,56,공고규격파일명3,ntceSpecFileNm3,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,57,공고규격파일명4,ntceSpecFileNm4,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,58,공고규격파일명5,ntceSpecFileNm5,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,59,공고규격파일명6,ntceSpecFileNm6,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,60,공고규격파일명7,ntceSpecFileNm7,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,61,공고규격파일명8,ntceSpecFileNm8,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,62,공고규격파일명9,ntceSpecFileNm9,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,63,공고규격파일명10,ntceSpecFileNm10,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,64,재입찰허용여부,rbidPermsnYn,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,65,PQ신청서접수방법명,pqApplDocRcptMthdNm,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,66,PQ신청서접수일시,pqApplDocRcptDt,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,67,TP심사신청방법명,tpEvalApplMthdNm,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,68,TP심사신청마감일시,tpEvalApplClseDt,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,69,공동도급의무지역명1,jntcontrctDutyRgnNm1,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,70,공동도급의무지역명2,jntcontrctDutyRgnNm2,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,71,공동도급의무지역명3,jntcontrctDutyRgnNm3,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,72,지역의무공동도급비율,rgnDutyJntcontrctRt,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,73,내역입찰여부,dtlsBidYn,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,74,입찰참가제한여부,bidPrtcptLmtYn,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,75,예정가격결정방법명,prearngPrceDcsnMthdNm,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,76,총예가건수,totPrdprcNum,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,77,추첨예가건수,drwtPrdprcNum,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,78,배정예산금액,asignBdgtAmt,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,79,추정가격,presmptPrce,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,80,개찰장소,opengPlce,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,81,설명회실시일시,dcmtgOprtnDt,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,82,설명회실시장소,dcmtgOprtnPlce,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,83,입찰공고상세URL,bidNtceDtlUrl,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,84,입찰공고URL,bidNtceUrl,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,85,입찰참가수수료납부여부,bidPrtcptFeePaymntYn,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,86,입찰참가수수료,bidPrtcptFee,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,87,입찰보증금납부여부,bidGrntymnyPaymntYn,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,88,채권자명,crdtrNm,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,89,조달청일반용역여부,ppswGnrlSrvceYn,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,90,용역구분명,srvceDivNm,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,91,물품분류제한여부,prdctClsfcLmtYn,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,92,제조여부,mnfctYn,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,93,구매대상물품목록,purchsObjPrdctList,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,94,통합공고번호,untyNtceNo,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,95,공동수급방식코드,cmmnSpldmdMethdCd,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,96,공동수급구성방식명,cmmnSpldmdMethdNm,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,97,표준공고서URL,stdNtceDocUrl,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,98,지사투찰허용여부,brffcBidprcPermsnYn,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,99,지명경쟁여부,dsgntCmptYn,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,100,실적경쟁여부,arsltCmptYn,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,101,PQ심사여부,pqEvalYn,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,102,TP심사여부,tpEvalYn,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,103,공고설명여부,ntceDscrptYn,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,104,예비가격재작성방법명,rsrvtnPrceReMkngMthdNm,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,105,실적신청서접수방법명,arsltApplDocRcptMthdNm,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,106,실적신청서접수일시,arsltReqstdocRcptDt,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,107,발주계획통합번호,orderPlanUntyNo,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,108,낙찰하한율,sucsfbidLwltRate,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,109,공고등록일시,rgstDt,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,110,사전규격등록번호,bfSpecRgstNo,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,111,정보화사업여부,infoBizYn,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,112,낙찰방법코드,sucsfbidMthdCd,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,113,낙찰방법명,sucsfbidMthdNm,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,114,변경일시,chgDt,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,115,수요기관담당자이메일주소,dminsttOfclEmailAdrs,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,116,업종제한여부,indstrytyLmtYn,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,117,변경공고사유,chgNtceRsn,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,118,재입찰개찰일시,rbidOpengDt,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,119,부가가치세,VAT,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,120,주공종부가가치세,indutyVAT,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,121,공공조달대분류명,pubPrcrmntLrgclsfcNm,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,122,공공조달중분류명,pubPrcrmntMidclsfcNm,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,123,공공조달분류번호,pubPrcrmntClsfcNo,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
TB_SALES_ANNC_REL_RCV,124,공공조달분류명,pubPrcrmntClsfcNm,CONTENT,,Y,,N,,외부 연계 원본 필드명 보존; PostgreSQL 인용 식별자 사용
